A,B,C,D,E,F,G,H,Gender
1.858108108,1.848739496,0.4867256637,0.514432442,0.4085406859,0.4147465438,0.4434479322,1.25,M
2.668918919,2.81512605,0.6637168142,1.121834602,0.731338265,0.5793285056,1.263079223,1.428571429,M
2.533783784,2.56302521,0.5530973451,0.8809987604,0.6809011432,0.655036208,0.8395615346,2.142857143,F
3.817567568,3.949579832,0.9513274336,3.146803613,1.521519839,1.876234365,2.732934728,3.75,F
3.47972973,3.739495798,0.8849557522,2.098459359,1.381977135,1.777485188,1.836073742,2.678571429,M
3.682432432,3.613445378,0.907079646,2.155126616,1.299596503,1.645819618,1.910812157,2.321428571,M
3.75,3.781512605,0.9955752212,2.69700726,1.879623403,2.192231731,2.234678625,2.5,M
3.75,3.865546218,0.685840708,2.225960687,1.376933423,1.29361422,2.035376183,2.142857143,M
3.918918919,4.075630252,0.9513274336,3.261908978,2.49327505,2.149440421,2.907324365,3.75,M
3.952702703,3.991596639,0.8185840708,2.384451921,1.654337592,1.609611587,2.433981066,1.964285714,F
3.614864865,3.739495798,1.061946903,2.904196919,1.785474109,2.19881501,3.430493274,3.035714286,M
3.783783784,3.949579832,0.907079646,2.624402338,1.845998655,2.047399605,2.135027404,3.392857143,M
2.972972973,3.109243697,0.5973451327,1.257304764,0.8927370545,1.053324556,1.238166418,1.785714286,F
3.108108108,3.025210084,0.8185840708,1.486630069,1.052454607,1.040157999,1.487294469,2.5,F
1.925675676,1.932773109,0.4646017699,0.4241190012,0.3043039677,0.3719552337,0.3662182362,1.071428571,I
2.567567568,2.521008403,0.5309734513,0.7924561714,0.5917955615,0.6813693219,0.7399103139,1.428571429,F
2.77027027,2.857142857,0.6194690265,1.111209492,0.7649630128,0.8327847268,1.113602392,2.321428571,M
2.972972973,2.731092437,0.7743362832,1.690278024,1.089441829,1.036866359,1.53712008,2.321428571,M
3.108108108,3.025210084,0.7522123894,1.553037011,0.9885675857,1.290322581,1.412556054,1.607142857,F
3.074324324,3.193277311,0.685840708,1.23428369,0.9650302623,1.046741277,1.013951171,1.607142857,M
2.837837838,2.899159664,0.685840708,1.137772268,0.8103564223,0.8689927584,1.013951171,2.857142857,F
2.466216216,2.521008403,0.5530973451,0.8420400213,0.4404841964,0.5332455563,0.9392127554,1.428571429,M
3.108108108,3.193277311,0.7079646018,1.431733664,1.057498319,1.178406847,1.188340807,1.607142857,F
3.141891892,3.193277311,0.796460177,1.760226669,1.286146604,1.484529296,1.611858495,2.857142857,M
3.310810811,3.781512605,0.9292035398,2.256950593,1.681237391,1.833443055,1.761335326,1.964285714,F
3.614864865,3.529411765,0.7300884956,1.972728883,1.435776732,1.448321264,1.562032885,2.5,M
3.310810811,3.361344538,0.7743362832,1.790331149,1.1466039,1.359447005,1.736422521,3.214285714,F
3.547297297,3.697478992,0.8628318584,1.869134053,1.287827841,1.247531271,1.860986547,4.464285714,M
1.486486486,1.344537815,0.3761061947,0.2231273242,0.1613987895,0.2205398288,0.1918285999,0.8928571429,I
1.351351351,1.260504202,0.3318584071,0.1921374181,0.1479488904,0.1843317972,0.1669157947,0.8928571429,I
1.385135135,1.302521008,0.3761061947,0.185054011,0.1277740417,0.1909150757,0.1420029895,0.5357142857,I
2.804054054,2.857142857,0.6194690265,0.9686559235,0.7414256893,0.836076366,0.7399103139,1.785714286,M
1.993243243,1.890756303,0.4646017699,0.4108376129,0.3009414929,0.3818301514,0.3662182362,1.428571429,M
2.22972973,2.100840336,0.4203539823,0.6136001417,0.4858776059,0.5859117841,0.4907822621,1.428571429,F
3.141891892,3.193277311,0.7743362832,1.576058084,1.079354405,1.142198815,1.661684106,2.142857143,F
1.993243243,1.890756303,0.4424778761,0.4427129449,0.3547410894,0.3884134299,0.3612356751,1.25,M
1.925675676,1.806722689,0.4424778761,0.3807331326,0.2942165434,0.3225806452,0.3487792725,0.8928571429,M
2.668918919,2.56302521,0.5752212389,0.8323003365,0.6086079354,0.7472021066,0.7399103139,1.607142857,F
0.8445945946,0.756302521,0.2654867257,0.06197981229,0.03866845999,0.05924950625,0.04733432985,0.5357142857,I
0.6081081081,0.5462184874,0.1327433628,0.0345316097,0.02017484869,0.02962475313,0.01743896363,0.3571428571,I
3.851351351,3.865546218,1.061946903,2.726226315,1.580363147,2.425938117,2.658196313,2.142857143,M
3.209459459,2.983193277,0.5530973451,1.343191075,0.838937458,1.073074391,0.9641255605,2.321428571,M
3.344594595,3.193277311,0.6415929204,1.599964583,1.316408877,1.547070441,1.362730443,1.607142857,M
3.75,3.613445378,0.8407079646,2.198512485,1.555144586,2.007899934,1.935724963,3.571428571,F
3.277027027,3.235294118,0.6194690265,1.715955375,1.486213853,1.342988808,1.312904833,2.321428571,M
3.513513514,3.361344538,0.8628318584,2.352576589,1.541694687,2.126398947,1.711509716,3.214285714,M
3.682432432,3.487394958,0.8849557522,2.166637152,1.277740417,1.774193548,2.159940209,3.928571429,F
3.75,3.613445378,0.7743362832,2.29856561,1.454270343,1.935483871,2.284504235,3.928571429,M
2.533783784,2.521008403,0.4867256637,0.8083938374,0.6489576328,0.4377880184,0.6900847035,1.25,I
3.783783784,4.033613445,0.8407079646,2.195856207,1.933422999,1.626069783,1.935724963,2.321428571,F
2.533783784,2.478991597,0.4424778761,0.6472463255,0.4892400807,0.6649111257,0.5904334828,1.607142857,M
3.412162162,3.361344538,0.685840708,1.47777581,1.055817081,0.9084924292,1.58694569,3.035714286,F
1.722972973,1.680672269,0.4203539823,0.3010448026,0.2185608608,0.1645819618,0.2914798206,0.8928571429,I
1.283783784,1.302521008,0.2654867257,0.1673454932,0.1395427034,0.1415404872,0.1420029895,0.7142857143,I
0.777027027,0.756302521,0.1769911504,0.06375066407,0.05211835911,0.03949967084,0.06726457399,0.5357142857,I
2.094594595,2.142857143,0.4424778761,0.5002656278,0.3547410894,0.4904542462,0.4907822621,1.785714286,M
1.283783784,1.260504202,0.3097345133,0.1832831592,0.1277740417,0.2666227781,0.1669157947,0.7142857143,I
1.756756757,1.764705882,0.4646017699,0.3895873915,0.3110289173,0.3653719552,0.3662182362,1.071428571,M
1.891891892,1.848739496,0.3982300885,0.4409420931,0.322797579,0.3456221198,0.3911310414,1.071428571,I
1.655405405,1.680672269,0.4424778761,0.3072427838,0.2420981843,0.2699144174,0.3163926258,1.071428571,I
2.939189189,2.899159664,0.5752212389,1.136001417,0.9045057162,1.092824226,1.013951171,1.964285714,M
1.925675676,2.016806723,0.4646017699,0.4232335753,0.2874915938,0.3456221198,0.4658694569,1.25,M
1.925675676,1.890756303,0.3982300885,0.3957853728,0.2942165434,0.2600394997,0.4409566517,1.25,I
2.871621622,2.731092437,0.685840708,1.051000531,0.7145258911,1.056616195,0.9890383657,1.964285714,M
2.195945946,2.268907563,0.5309734513,0.5604745883,0.4472091459,0.3686635945,0.4658694569,1.25,F
1.52027027,1.386554622,0.3539823009,0.2107313618,0.1563550773,0.2732060566,0.1669157947,0.7142857143,I
1.081081081,1.008403361,0.1769911504,0.1213033469,0.1092804304,0.09545753785,0.09217737917,0.7142857143,I
4.493243243,4.579831933,0.8628318584,3.49211971,2.007397445,2.685977617,3.530144494,2.678571429,F
3.682432432,3.445378151,0.8407079646,2.372055959,1.914929388,2.086899276,1.761335326,1.785714286,M
3.547297297,3.529411765,0.8407079646,1.922259607,1.351714862,1.744568795,1.611858495,2.321428571,M
3.47972973,3.319327731,0.8185840708,2.26846113,1.587088097,1.813693219,2.110114599,2.678571429,M
3.682432432,3.529411765,0.8185840708,2.342836905,2.029253531,2.136273864,1.6367713,2.142857143,M
3.310810811,3.319327731,0.8628318584,1.773508057,1.361802286,1.645819618,1.412556054,2.5,F
3.378378378,3.361344538,0.6415929204,2.05950062,1.950235373,1.494404213,1.487294469,2.321428571,M
3.682432432,3.823529412,0.907079646,2.38268107,1.602219233,1.685319289,2.384155456,2.321428571,F
3.682432432,3.445378151,0.8185840708,2.252523464,1.943510424,2.014483213,1.58694569,1.964285714,M
2.905405405,2.68907563,0.796460177,1.002302107,0.7784129119,0.9809084924,0.8395615346,1.964285714,F
2.601351351,3.109243697,0.685840708,1.317513724,1.007061197,0.9973666886,1.188340807,1.25,F
2.804054054,2.81512605,0.6194690265,1.248450505,0.9364492266,1.435154707,0.889387145,2.142857143,M
3.040540541,3.067226891,0.7079646018,1.335222242,0.9196368527,1.135615537,1.362730443,1.428571429,F
1.790540541,1.722689076,0.3539823009,0.3506286524,0.2656355077,0.362080316,0.2665670154,0.8928571429,I
2.027027027,2.100840336,0.5088495575,0.4772445546,0.3059852051,0.4838709677,0.4409566517,1.25,I
3.614864865,3.571428571,0.6637168142,2.121480432,1.879623403,1.612903226,1.387643249,2.321428571,M
3.614864865,3.697478992,0.8185840708,2.038250398,1.798924008,1.909150757,1.213253612,1.25,F
3.445945946,3.319327731,0.7522123894,1.534443067,1.11466039,1.073074391,1.337817638,3.75,F
3.344594595,3.403361345,0.6194690265,1.684965468,1.497982515,1.356155365,1.213253612,1.964285714,M
3.412162162,3.361344538,0.7522123894,1.643350452,1.368527236,1.701777485,1.088689586,1.428571429,M
3.783783784,3.865546218,0.7522123894,2.254294316,1.708137189,1.879526004,1.686596911,2.678571429,M
4.222972973,4.411764706,0.907079646,3.768372587,2.489912576,3.222514812,2.88241156,3.392857143,M
4.054054054,3.949579832,0.8185840708,2.806800071,2.328513786,2.208689928,1.960637768,2.142857143,M
3.851351351,3.949579832,0.8407079646,3.19904374,2.362138534,2.554312047,1.960637768,3.035714286,F
4.527027027,4.453781513,0.9513274336,4.421816894,3.11197041,3.1040158,3.480318884,2.857142857,M
4.121621622,4.117647059,0.796460177,3.127324243,2.516812374,2.577353522,2.409068261,2.678571429,F
3.581081081,3.655462185,0.796460177,2.16929343,1.61062542,1.886109282,1.736422521,3.035714286,M
3.47972973,3.445378151,0.6637168142,1.761997521,1.31472764,1.616194865,1.686596911,1.964285714,F
3.885135135,3.949579832,0.7743362832,2.515494953,2.047747142,1.968400263,2.20976582,3.392857143,F
3.547297297,3.571428571,0.6637168142,1.818664778,1.370208473,1.777485188,1.462381664,2.678571429,F
3.682432432,3.739495798,0.7743362832,2.096688507,1.672831204,1.98156682,1.736422521,1.964285714,F
3.75,3.865546218,0.7079646018,1.795643705,1.413920646,1.603028308,1.761335326,3.214285714,M
3.412162162,3.445378151,0.6415929204,1.567203825,1.477807666,1.086240948,1.312904833,1.785714286,M
3.412162162,3.361344538,0.5309734513,1.897467682,1.607262946,1.797235023,1.312904833,1.607142857,F
3.75,3.655462185,0.796460177,1.997520808,1.536650975,1.816984858,1.562032885,1.964285714,M
4.155405405,4.243697479,0.9513274336,3.040552506,2.283120377,1.965108624,2.334329846,2.857142857,F
3.885135135,4.117647059,0.7300884956,2.769612183,2.231002017,2.271231073,2.060288989,2.678571429,F
3.952702703,4.285714286,0.8628318584,3.114042855,2.323470074,2.146148782,2.483806677,2.678571429,F
4.087837838,4.411764706,0.8849557522,3.160970427,1.963685272,2.978933509,2.98206278,3.214285714,F
4.222972973,4.369747899,0.7522123894,2.316274128,1.709818426,2.063857801,2.085201794,2.321428571,F
4.121621622,3.907563025,0.6637168142,2.374712237,1.555144586,1.919025675,1.985550573,2.142857143,M
4.054054054,4.117647059,0.8628318584,3.068000708,2.298251513,2.429229756,3.006975585,3.392857143,F
3.75,3.655462185,0.8407079646,2.081636267,1.65601883,2.211981567,1.412556054,1.785714286,M
3.445945946,3.319327731,0.7079646018,1.903665663,1.676193679,1.889400922,1.238166418,1.607142857,F
3.310810811,3.445378151,0.7743362832,1.758455817,1.306321453,1.201448321,1.836073742,2.5,M
3.614864865,3.697478992,0.8185840708,1.959447494,1.242434432,2.060566162,1.6367713,1.964285714,F
3.581081081,3.487394958,0.796460177,2.016114751,1.259246806,1.843317972,1.910812157,2.5,M
3.108108108,3.067226891,0.6415929204,1.397202054,1.106254203,1.240947992,1.238166418,1.607142857,M
2.77027027,2.899159664,0.5973451327,1.170533026,1.049092132,0.8986175115,0.9890383657,1.607142857,M
2.668918919,2.68907563,0.5309734513,0.9819373118,0.7565568258,0.7998683344,0.9641255605,1.964285714,M
3.175675676,3.109243697,0.5973451327,1.491942624,1.250840619,1.37919684,1.163428002,1.607142857,M
2.567567568,2.647058824,0.4646017699,0.8686027979,0.722932078,0.8163265306,0.6651718984,1.428571429,F
3.141891892,3.067226891,0.685840708,1.304232336,1.178547411,0.9973666886,1.063776781,1.964285714,M
2.601351351,2.731092437,0.5973451327,0.8500088543,0.692669805,0.8031599737,0.7149975087,1.607142857,M
2.804054054,3.067226891,0.5530973451,1.07490703,0.800268998,0.9414088216,1.088689586,2.321428571,M
2.635135135,2.68907563,0.5309734513,0.8305294847,0.7431069267,0.780118499,0.6900847035,1.428571429,I
2.297297297,2.268907563,0.4424778761,0.5657871436,0.5127774042,0.3884134299,0.5156950673,1.607142857,I
2.702702703,2.68907563,0.5530973451,1.046573402,0.9280430397,0.7537853851,0.889387145,1.607142857,M
2.668918919,2.68907563,0.5530973451,0.9907915707,0.8439811701,0.8986175115,0.889387145,1.607142857,F
1.959459459,2.016806723,0.4203539823,0.4391712414,0.3581035642,0.3554970375,0.3911310414,1.428571429,I
1.824324324,1.848739496,0.4203539823,0.3497432265,0.2505043712,0.3489137591,0.341305431,0.8928571429,I
2.128378378,2.142857143,0.4424778761,0.5312555339,0.3866845999,0.418038183,0.5655206776,1.785714286,I
2.871621622,2.857142857,0.6194690265,1.263502745,1.060860794,1.155365372,1.188340807,1.607142857,F
2.668918919,2.731092437,0.6415929204,1.035062865,0.7985877606,0.9447004608,0.9142999502,1.25,M
3.108108108,3.235294118,0.6637168142,1.194439525,0.8574310693,0.9117840685,1.287992028,1.964285714,M
3.445945946,3.361344538,0.6637168142,1.744289003,1.460995293,1.362738644,1.53712008,1.785714286,M
2.77027027,2.605042017,0.5309734513,1.038604569,0.9045057162,0.8591178407,0.8644743398,1.428571429,F
2.972972973,3.361344538,0.5973451327,1.275898707,0.9885675857,1.066491113,1.163428002,1.428571429,M
2.432432432,2.268907563,0.4867256637,0.7641225429,0.5951580363,0.6451612903,0.7648231191,1.071428571,F
2.972972973,3.025210084,0.6194690265,1.224544006,1.04404842,0.9973666886,0.9890383657,1.607142857,F
2.466216216,2.43697479,0.5309734513,0.642819196,0.5531271015,0.543120474,0.5406078724,1.071428571,I
3.040540541,3.235294118,0.6637168142,1.488400921,1.235709482,1.303489138,1.188340807,1.964285714,F
2.533783784,2.521008403,0.5088495575,0.8446962989,0.7111634163,0.6846609612,0.7399103139,1.25,M
3.47972973,3.613445378,0.5309734513,1.609704268,1.30800269,1.194865043,1.437468859,2.678571429,M
3.243243243,3.319327731,0.6415929204,1.616787675,1.341627438,1.616194865,1.412556054,1.785714286,M
3.344594595,3.235294118,0.4203539823,1.460952718,1.138197714,1.454904542,1.163428002,1.25,M
3.47972973,3.739495798,0.7300884956,1.952364087,1.531607263,1.59315339,1.686596911,2.5,M
3.445945946,3.529411765,0.5309734513,1.669913228,1.375252186,1.389071758,1.387643249,2.321428571,M
3.412162162,3.403361345,0.5309734513,1.75579954,1.551782112,1.566820276,1.387643249,1.785714286,F
3.175675676,3.235294118,0.5309734513,1.513192846,1.165097512,1.125740619,1.188340807,1.964285714,M
3.581081081,3.697478992,0.7522123894,2.189658226,1.77202421,1.619486504,1.935724963,2.321428571,F
3.682432432,3.487394958,0.6194690265,1.824862759,1.208809684,1.471362739,1.786248132,2.5,F
3.75,3.739495798,0.7522123894,2.322472109,1.877942165,1.754443713,1.985550573,3.392857143,F
3.75,3.865546218,0.7300884956,2.390649903,1.637525219,2.294272548,2.234678625,3.392857143,M
3.75,3.739495798,0.685840708,1.776164335,1.23066577,1.306780777,1.786248132,2.678571429,F
3.175675676,2.983193277,0.6194690265,1.103240659,0.7464694015,1.050032916,1.163428002,2.142857143,M
4.02027027,4.075630252,0.7300884956,2.655392244,1.738399462,2.353522054,2.508719482,2.321428571,F
2.804054054,2.731092437,0.5309734513,0.9332388879,0.7246133154,0.9117840685,0.7648231191,1.785714286,I
2.804054054,2.81512605,0.5973451327,1.020896051,0.8254875588,0.8064516129,0.9890383657,2.142857143,F
1.452702703,1.428571429,0.3097345133,0.1753143262,0.1176866174,0.1514154049,0.1669157947,1.25,I
1.25,1.218487395,0.3097345133,0.1593766602,0.1210490921,0.1283739302,0.1420029895,0.8928571429,I
3.412162162,3.319327731,0.7743362832,1.887727997,1.425689307,1.333113891,1.58694569,2.142857143,M
3.614864865,3.613445378,0.7300884956,1.929343014,1.319771352,1.599736669,1.6367713,3.035714286,F
3.547297297,3.739495798,0.7079646018,1.793872853,1.3399462,1.138907176,1.6367713,3.214285714,M
3.277027027,3.361344538,0.5530973451,1.666371525,1.15332885,0.8459512837,1.860986547,3.571428571,F
3.378378378,3.319327731,0.7522123894,1.851425536,1.265971755,1.11915734,1.910812157,3.035714286,F
3.344594595,3.319327731,0.7743362832,1.688507172,1.274377942,1.092824226,1.462381664,3.035714286,F
3.547297297,3.487394958,0.685840708,1.83106074,1.467720242,1.287030941,1.611858495,3.392857143,M
3.310810811,3.361344538,0.7522123894,1.601735435,1.1466039,1.023699803,1.58694569,3.035714286,M
3.175675676,3.067226891,0.6194690265,1.325482557,0.8288500336,0.8525345622,1.263079223,3.75,M
2.466216216,2.43697479,0.4424778761,0.6445900478,0.4068594486,0.5924950625,0.5904334828,2.142857143,I
2.871621622,2.983193277,0.6637168142,1.168762175,0.9431741762,0.8986175115,1.088689586,1.785714286,M
1.925675676,1.848739496,0.4203539823,0.3807331326,0.2790854069,0.2830809743,0.4409566517,1.071428571,I
2.094594595,2.100840336,0.4203539823,0.4427129449,0.3043039677,0.3587886768,0.4409566517,2.321428571,I
2.128378378,2.058823529,0.3982300885,0.5374535151,0.477471419,0.4213298223,0.4160438465,1.428571429,M
2.871621622,3.025210084,0.7300884956,1.215689747,0.8338937458,0.90520079,1.238166418,2.142857143,M
1.925675676,1.848739496,0.4867256637,0.409952187,0.3160726295,0.3423304806,0.4160438465,1.607142857,I
1.756756757,1.722689076,0.4424778761,0.3364618381,0.2605917956,0.3818301514,0.341305431,1.25,I
2.905405405,3.109243697,0.6194690265,1.501682309,0.9213180901,1.066491113,1.412556054,3.214285714,F
2.162162162,2.016806723,0.4424778761,0.4772445546,0.4472091459,0.2106649111,0.4160438465,1.607142857,I
2.263513514,2.268907563,0.4646017699,0.6401629184,0.5312710155,0.5036208032,0.5904334828,1.607142857,F
3.277027027,3.361344538,0.8407079646,1.260846467,0.9482178884,0.8459512837,1.362730443,1.428571429,F
3.310810811,3.193277311,0.8185840708,1.734549318,1.102891728,0.892034233,1.935724963,2.142857143,M
3.310810811,3.361344538,0.8185840708,1.63715247,1.186953598,1.03357472,1.860986547,2.678571429,M
3.581081081,3.739495798,0.7743362832,1.940853551,1.598856759,1.524028966,1.860986547,1.964285714,M
3.310810811,3.361344538,0.6637168142,1.449442182,1.22394082,1.043449638,1.287992028,3.035714286,F
4.391891892,4.285714286,0.9513274336,3.345139012,2.341963685,3.107307439,2.88241156,2.678571429,M
4.054054054,4.033613445,0.7079646018,2.493359306,1.987222596,2.086899276,2.085201794,2.678571429,F
