A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.5372338486,0.5372338486,23.10105549,17.25256262,17.25256262,16.45011785,12.01163861,6.775796139,14.70627295,22.36665737,3.681873954,0.366342531,0,0,0,3.79E-17,0.1548960535,0.0358548796,0,0
0.5372338486,0.5372338486,4.835104637,3.611001479,3.209779092,2.808556706,2.155935135,1.231962934,44.93338349,14.2847527,6.214960121,0.8014490317,0.0001049159638,-2.57E-20,-6.29E-36,3.97E-17,0.1621580057,0.02834248377,1,1
0.5372338486,0.5372338486,40.82977249,30.49290138,29.6904566,27.68434467,18.78743475,12.62762008,17.47931248,20.99235974,8.552883025,1.861501585,0.01845245908,0.003627381601,-8.88E-19,4.25E-17,0.1733734334,0.03828863139,0,0
0.5372338486,0.5372338486,6.446806183,4.413446252,4.413446252,4.012223865,2.771916602,2.463925869,27.06442454,13.43441522,5.422252927,1.041539241,0.0007069026806,0.0001010004398,-2.47E-20,3.91E-17,0.159565213,0.03493506279,0.00E+00,1
0.5372338486,0.5372338486,5.372338486,4.012223865,4.012223865,3.209779092,2.155935135,1.231962934,20.66831599,14.64836577,4.107270288,0.2417530817,0.0004027969826,-9.87E-20,-2.42E-35,4.21E-17,0.1717559086,0.02414130657,1,1
0.5372338486,-6.97E-15,27.93616012,19.25867455,18.45622978,16.45011785,11.08766641,8.931731274,2.131929413,2.678075196,1.261961366,0.8726602793,0.08698728137,-2.13E-17,-5.22E-33,4.02E-17,0.1642517391,0.03222710261,1,1
0.5372338486,0.5372338486,19.8776524,14.44400592,14.44400592,14.44400592,10.47168494,7.69976834,11.60113408,14.00429753,3.854003915,0.9402602385,0.01143082015,-2.80E-18,-6.86E-34,4.11E-17,0.1675998235,0.03468888459,0,0
0.5372338486,0.5372338486,15.04254776,9.629337277,9.22811489,8.024447731,5.235842471,3.695888803,11.08772493,2.182774397,0.620232901,0.01964960798,0.0004085196715,0.0001021048184,0.0001021048184,0.0003098554796,0.1469534552,0.02758384056,0.00E+00,1
1.32E-16,0.5372338486,8.595741577,6.018335798,6.018335798,5.617113411,3.695888803,2.771916602,0.4883411755,0.05445738899,0.00389011344,-9.53E-19,0,0,0,3.68E-17,0.1500596269,0.03810125565,1,0
0.5372338486,-6.84E-15,27.39892628,20.06111933,19.65989694,19.65989694,14.47556448,9.855703475,4.123417516,2.544379421,0.5383087244,0.09423615045,0,0,0,3.71E-17,0.1514922134,0.03418708324,0,0
0.5372338486,0.5372338486,47.81381252,33.70268047,31.69656854,28.88801183,21.55935135,17.86346255,9.278625549,13.15150773,6.499522927,0.4151083615,0.008270691084,0.005820075045,-1.43E-18,3.76E-17,0.1536636391,0.02602846964,0.00E+00,1
0.5372338486,0.5372338486,37.06913555,26.07945512,25.27701035,22.46845365,15.70752741,12.01163861,9.527896002,11.4294002,3.731996117,0.6048051411,0.004316513826,0.0006166448323,-1.51E-19,4.21E-17,0.1717257457,0.03134445627,0.00E+00,1
0.5372338486,0.5372338486,61.24465873,44.13446252,37.31368195,30.49290138,15.70752741,8.315749807,58.32435367,23.35364936,11.74984577,0.7483538543,0.0008264767599,-2.02E-19,-4.96E-35,4.31E-17,0.1758117554,0.04012765565,1,1
0.5372338486,0.5372338486,25.24999088,18.45622978,17.65378501,17.65378501,13.24360154,11.39565714,4.250138764,4.035727306,0.33620339,-8.23E-17,0,0,0,3.96E-17,0.1615422555,0.03411365633,0.00E+00,1
0.5372338486,0.5372338486,8.595741577,6.018335798,5.617113411,5.215891025,3.387898069,2.771916602,14.42397603,18.17032096,2.519490926,0.4256062928,0.01254553972,0.004679653578,9.96E-05,0.0003022385799,0.1763342747,0.0308201089,1,0
0.5372338486,0.5372338486,32.77126476,24.07334319,24.07334319,22.86967603,16.32350888,11.70364788,13.01614515,15.135605,7.429174376,0.4939024748,0.009866317317,0.0003083224161,-7.55E-20,3.84E-17,0.1569486556,0.02292351665,0.00E+00,1
0.5372338486,0.5372338486,33.84573246,25.27701035,24.47456558,23.67212081,16.93949035,14.78355521,4.064917448,4.994843509,0.9782913044,0.08529359261,0.002008362622,0.000617950007,0.0003090252025,3.78E-17,0.154508201,0.02766092358,0.00E+00,1
0.5372338486,0.5372338486,15.04254776,10.83300444,10.83300444,9.629337277,6.775796139,5.851823938,0.3312545057,0.003843922542,-9.41E-19,-2.31E-34,0,0,0,3.92E-17,0.1600618349,0.03346621985,0.00E+00,1
0.5372338486,0.5372338486,6.984040031,5.215891025,5.215891025,4.814668638,3.695888803,3.387898069,20.06932791,21.64464661,3.115235092,0.2711540082,0.0002071211802,-5.07E-20,-1.24E-35,4.14E-17,0.1688812907,0.02954229781,1,1
0.5372338486,0.5372338486,19.8776524,14.44400592,14.04278353,13.64156114,9.855703475,7.083786873,4.591846783,5.060259059,0.3962540768,0.04744813018,0,0,0,3.75E-17,0.1532297805,0.03535673436,0,0
0.5372338486,0.5372338486,33.30849861,24.47456558,24.47456558,24.47456558,18.78743475,16.93949035,5.228145167,8.66308443,1.074361653,0.03859963381,0,0,0,4.00E-17,0.1631232192,0.02753966254,0.00E+00,1
0.5372338486,0.5372338486,8.058507728,6.018335798,6.018335798,5.617113411,3.387898069,1.847944402,25.47178136,17.29399144,3.832674638,0.2623122305,0.0003871348866,0.0003871348866,0.0003871348866,0.001174830609,0.162538546,0.02907736225,1,0
0.5372338486,0.5372338486,8.058507728,6.018335798,6.018335798,6.018335798,3.695888803,3.079907336,17.19560528,7.317894624,1.730295079,0.07131034805,0.0004899424913,0.0004899424913,0.0004899424913,0.00148681882,0.1501674822,0.03716955648,1,0
0.5372338486,0.5372338486,31.69679706,23.27089842,22.46845365,22.46845365,16.63149961,13.55159228,7.935498903,7.239564939,0.9217276104,0.08391038517,0.008179228459,0.004166820331,0.003240849102,0.009834940886,0.1477635886,0.04168119851,0.00E+00,1
0.5372338486,-1.18E-15,4.297870788,3.209779092,3.209779092,2.407334319,1.847944402,1.539953668,3.32347072,4.454202564,0.05108041443,0.0008515921909,0,0,0,3.85E-17,0.1571872169,0.03273804424,0.00E+00,1
0.5372338486,0.5372338486,5.372338486,4.012223865,4.012223865,4.012223865,2.771916602,2.155935135,40.83845789,52.69151936,22.62384661,4.271497407,0.0646751196,0.009839611435,-2.41E-18,3.61E-17,0.1474348432,0.03452588294,1,0
0.5372338486,0.5372338486,21.48935394,15.64767307,15.64767307,13.64156114,9.855703475,6.467805405,10.51822943,11.64646718,1.904194572,0.01029301173,0,0,0,3.99E-17,0.1629483352,0.03267314826,0,0
0.5372338486,0.5372338486,25.24999088,18.05500739,16.45011785,15.64767307,11.39565714,9.239722008,27.35049003,41.16349403,21.00591131,5.549371118,0.118263684,0.007488991855,0.000156018572,4.02E-17,0.1639644296,0.03456366276,0,0
0.5372338486,0.5372338486,51.03721561,35.30757001,30.49290138,25.27701035,12.31962934,8.623740541,9.996939402,15.40293608,8.940789987,5.219762108,0.4359400862,0.2197480424,0.1466381813,0.1869507095,0.1542611087,0.0330101199,0.00E+00,1
0.5372338486,0.5372338486,9.670209274,7.222002958,7.222002958,6.820780571,4.003879537,3.387898069,19.04979512,7.948039252,1.338481208,0.04487487725,0,0,0,4.23E-17,0.1728445159,0.03005506749,1,0
0.5372338486,0.5372338486,34.38296631,24.87578796,23.67212081,22.86967603,16.63149961,11.70364788,10.644975,12.45046595,2.071718881,0.3815620119,0.001124257381,-2.75E-19,-6.74E-35,4.20E-17,0.171636171,0.02729470304,0.00E+00,1
0.5372338486,0.5372338486,18.26595085,13.24033876,12.83911637,11.63544921,7.391777606,5.543833205,3.312266017,3.213300048,0.07454874991,-1.83E-17,0,0,0,4.10E-17,0.1671918623,0.03124147579,0.00E+00,1
0.5372338486,0.5372338486,16.11701546,11.63544921,9.22811489,7.623225344,4.31187027,2.155935135,55.61920268,21.11214786,9.006980704,0.4396189316,0,0,0,4.01E-17,0.163682909,0.03340985479,0.00E+00,1
0.5372338486,0.5372338486,17.728717,13.24033876,12.83911637,12.0366716,8.007759073,5.235842471,1.19788838,0.7797006773,0.06173203549,-1.51E-17,0,0,0,3.80E-17,0.15502158,0.03407953262,0.00E+00,1
0.5372338486,0.5372338486,8.595741577,6.419558184,6.419558184,6.419558184,4.31187027,3.387898069,4.926799025,5.300780103,0.7227590579,0.07612259978,0.0003914520028,0.0003914520028,0.0003914520028,0.001187931676,0.1605596754,0.03800893883,0,0
0.5372338486,0.5372338486,46.73934482,32.9002357,32.09779092,30.89412376,22.17533282,14.16757375,9.245151576,5.662165931,1.841862055,0.2198266824,0,0,0,3.86E-17,0.1574471055,0.03067264572,0,0
0.5372338486,0.5372338486,9.132975425,6.820780571,6.018335798,5.215891025,3.079907336,1.231962934,5.830027126,5.107127703,1.320896753,0.1476143521,0.0007099146221,-1.74E-19,-4.26E-35,4.24E-17,0.1730986157,0.0280070355,0,0
0.5372338486,0.5372338486,12.89361237,9.629337277,8.024447731,7.222002958,5.543833205,5.235842471,7.605536727,4.428321384,1.101180929,0.07996652232,0,0,0,3.98E-17,0.1625102111,0.04232680693,0.00E+00,1
0.5372338486,0.5372338486,29.54786167,21.26478649,20.46234171,18.45622978,13.24360154,10.47168494,7.181781516,3.126707232,1.523502629,0.02613229054,0,0,0,4.03E-17,0.164402249,0.03318073845,0.00E+00,1
0.5372338486,0.5372338486,5.909572334,4.413446252,4.012223865,3.611001479,2.463925869,1.539953668,44.99931476,45.93346429,33.82172795,21.75633116,1.63368121,0.8484883299,0.1925538246,0.1858553993,0.1458596684,0.02615064471,0.00E+00,1
0.5372338486,0.5372338486,25.24999088,18.05500739,18.05500739,16.85134023,11.08766641,8.007759073,8.779121866,6.446126249,1.32075818,0.06849354311,0,0,0,3.82E-17,0.1561497952,0.04125708954,0.00E+00,1
0.5372338486,0.5372338486,23.10105549,17.25256262,16.85134023,16.04889546,11.39565714,9.239722008,3.654843802,2.355997823,0.5304554319,-1.30E-16,0,0,0,3.97E-17,0.1619578335,0.03661047605,0,0
0.5372338486,0.5372338486,35.99466785,26.48067751,26.48067751,25.67823274,18.78743475,16.93949035,15.7291114,21.76915375,12.62520024,3.727046133,0.01660834767,0.0003193662018,0.0001597332999,3.72E-17,0.1518544731,0.0252003603,0.00E+00,1
0.5372338486,0.5372338486,16.11701546,12.0366716,12.0366716,11.23422682,7.391777606,5.235842471,3.894299206,2.227098343,0.1639105009,0.04683169166,0,0,0,3.91E-17,0.159739183,0.03067569248,0,0
0.5372338486,0.5372338486,25.24999088,18.45622978,18.45622978,17.65378501,13.24360154,10.16369421,14.34643659,19.20205681,3.373386783,0.4743015773,0.01289351937,0.00761187907,0.006058420019,0.01555675594,0.157570804,0.02922787219,0,0
0.5372338486,0.5372338486,10.20744312,7.222002958,4.814668638,4.012223865,3.079907336,2.155935135,43.81334131,18.9103151,8.452494247,1.537129783,0.04588763222,0.02191498708,0.01440420885,0.03247175743,0.1691030948,0.03403291719,1,1
0.5372338486,0.5372338486,11.28191082,8.425670117,8.425670117,7.222002958,4.31187027,3.079907336,11.74693259,17.88754532,8.302250373,1.172996017,0.01335966752,0.002549608518,-6.24E-19,4.23E-17,0.1728241026,0.02971047895,1,0
0.5372338486,0.5372338486,42.44147404,31.69656854,30.09167899,28.88801183,20.63537915,13.55159228,8.291693267,8.369092802,1.981503858,0.3326324136,0.004504559376,0.0006213635407,-1.52E-19,3.99E-17,0.16277924,0.03771035636,0.00E+00,1
0.5372338486,0.5372338486,10.20744312,7.623225344,7.623225344,7.222002958,4.619861004,2.771916602,4.039315103,4.909158554,0.1296116596,0.0423570534,0,0,0,3.62E-17,0.1476085085,0.03349851551,0,0
0.5372338486,0.5372338486,19.8776524,14.8452283,12.43789398,10.83300444,6.775796139,5.235842471,25.03757171,20.04434447,6.959008144,0.9175771483,0.01035405105,0.004203164426,0.002152835418,0.003422120695,0.1701179705,0.03297691022,0.00E+00,1
0.5372338486,0.5372338486,34.38296631,25.67823274,25.27701035,25.27701035,18.47944402,12.93561081,11.44162907,14.60900021,7.277919341,1.150100449,0.01038527484,0.000310029183,-7.59E-20,3.82E-17,0.1561357801,0.03386808748,0,0
0.5372338486,0.5372338486,1.611701546,1.20366716,1.20366716,1.20366716,0.9239722008,0.9239722008,30.56314322,7.294792456,1.71897579,0.02298795015,0,0,0,3.76E-17,0.1535119105,0.0389177873,1,0
0.5372338486,0.5372338486,6.446806183,4.814668638,4.814668638,4.413446252,3.079907336,2.155935135,5.554191241,2.770495624,0.9294725643,0.1238210006,0.0001947722199,0.0001947722199,0.0001947722199,0.0005910714163,0.1509322189,0.02334640692,1,1
0.5372338486,0.5372338486,7.52127388,5.215891025,5.215891025,4.814668638,3.079907336,2.155935135,17.2043824,13.51200501,2.737870573,0.1234086419,0,0,0,3.91E-17,0.1594591858,0.02787023598,0,0
0.5372338486,0.5372338486,26.32445858,19.25867455,18.05500739,16.04889546,11.39565714,8.007759073,8.114937693,11.47785781,2.146965533,0.161641268,0,0,0,4.16E-17,0.1699376023,0.03452222683,0.00E+00,1
0.5372338486,0.5372338486,22.02658779,16.04889546,16.04889546,15.24645069,11.08766641,7.69976834,7.228835109,5.90738417,1.402141503,0.05235696288,0.0001527054363,-3.74E-20,-9.16E-36,4.04E-17,0.1648361076,0.03891474054,0,0
0.5372338486,0.5372338486,7.52127388,5.617113411,5.617113411,5.617113411,3.387898069,2.463925869,12.31919785,21.94815272,5.308724938,0.1107968471,0,0,0,4.13E-17,0.168739007,0.02543587484,0.00E+00,1
0.5372338486,-1.84E-15,6.984040031,5.215891025,5.215891025,4.814668638,3.387898069,1.847944402,9.549072828,12.00311131,0.8355337152,0.03986610425,0,0,0,4.10E-17,0.1674700315,0.04067668178,0,0
0.5372338486,0.5372338486,8.595741577,6.419558184,6.419558184,6.419558184,4.003879537,3.079907336,20.12585622,24.39798945,11.78625512,1.512388259,0.02581384501,-6.32E-18,-1.55E-33,3.59E-17,0.1465202059,0.03114976832,0.00E+00,1
0.5372338486,0.5372338486,39.21807094,28.08556706,27.68434467,27.68434467,20.01939768,16.93949035,9.220826776,8.688313898,2.881888754,0.230034031,0,0,0,3.56E-17,0.145336235,0.02437925852,0.00E+00,1
0.5372338486,-1.05E-15,3.76063694,2.808556706,2.808556706,2.808556706,1.847944402,1.231962934,20.8291315,38.78460316,5.992369543,0.1835609487,0.003235929598,-7.93E-19,-1.94E-34,4.23E-17,0.172562386,0.03406338479,0,0
0.5372338486,0.5372338486,35.457434,25.67823274,23.67212081,21.66600887,14.78355521,11.70364788,8.862757057,11.62563173,2.647111338,0.3365964325,0.006082515552,-1.49E-18,-3.65E-34,3.99E-17,0.1629858103,0.02792446831,0.00E+00,1
0.5372338486,-8.03E-15,32.23403091,22.86967603,22.86967603,21.66600887,16.32350888,10.47168494,3.527388613,2.912012778,0.0953716067,-2.34E-17,0,0,0,3.90E-17,0.1593485884,0.03136974438,0.00E+00,1
0.5372338486,0.5372338486,19.8776524,14.04278353,12.0366716,7.623225344,5.235842471,3.079907336,7.546761931,8.997343603,1.814765634,0.3007229015,0.01963735688,0.006130204626,0.0008311954683,0.0006306792947,0.1620324792,0.03342265119,1,1
0.5372338486,0.5372338486,6.446806183,4.814668638,4.814668638,4.413446252,3.079907336,2.155935135,6.152511288,3.006757868,0.7067089806,0.101205937,0,0,0,4.05E-17,0.1654649588,0.02479087578,0,0
0.5372338486,0.5372338486,39.21807094,28.08556706,24.47456558,20.46234171,12.31962934,7.391777606,88.19048275,41.73257093,23.28816495,4.776484857,0.1995115099,0.05196583066,0.005464665943,0.002190315676,0.1616147684,0.03629605043,0.00E+00,1
0.5372338486,0.5372338486,26.86169243,19.65989694,19.65989694,18.05500739,12.93561081,10.16369421,12.18064298,14.44682816,3.877342077,1.074524581,0.01209726242,-2.96E-18,-7.26E-34,3.73E-17,0.1521353844,0.03091486313,0,0
0.5372338486,0.5372338486,36.5319017,25.27701035,25.27701035,24.87578796,18.17145328,13.24360154,4.304529927,3.943008737,0.5587477768,0.1297561111,0.004431971585,0.0004748827836,0.0001583277272,3.95E-17,0.1614746174,0.03506485476,0.00E+00,1
0.5372338486,0.5372338486,12.89361237,8.826892504,7.623225344,6.820780571,4.619861004,2.463925869,61.14643118,31.58436515,13.92526322,1.396026668,0.01214655786,0.002653922093,-6.50E-19,3.64E-17,0.1484640387,0.02911697013,1,1
0.5372338486,0.5372338486,34.38296631,25.27701035,24.07334319,22.86967603,16.63149961,14.16757375,2.612402658,2.879244955,1.232043102,0.2996134801,0.0149372221,0.005942761464,0.003533509422,3.83E-17,0.1563417411,0.0370437253,0.00E+00,1
0.5372338486,0.5372338486,24.71275703,18.45622978,18.45622978,18.45622978,13.55159228,9.239722008,10.76163081,15.99924209,2.926404182,0.4335410493,0.007180970633,-1.76E-18,-4.31E-34,3.82E-17,0.1560781963,0.03174023038,0,0
0.5372338486,0.5372338486,47.81381252,32.9002357,30.49290138,28.88801183,17.24748108,11.39565714,16.72111814,20.83232928,12.82709394,5.167219542,0.2533894215,0.08808744322,0.0143398537,0.01817178994,0.1559459669,0.03443082403,0.00E+00,1
0.5372338486,0.5372338486,32.23403091,22.06723126,19.25867455,14.04278353,7.391777606,5.235842471,20.24277012,25.64925217,7.090449803,0.1646092432,0.001256080022,-3.08E-19,-7.54E-35,3.86E-17,0.1574084117,0.02890552499,0.00E+00,1
0.5372338486,-1.24E-14,49.96274792,36.91245956,36.91245956,36.91245956,24.33126795,16.93949035,5.855011026,4.527425215,0.7935478687,0.0236488999,0.0001570225525,-3.85E-20,-9.42E-36,4.28E-17,0.1747612326,0.02812098432,0.00E+00,1
0.5372338486,0.5372338486,22.56382164,14.04278353,12.0366716,9.22811489,5.235842471,2.771916602,51.98199443,46.00242143,15.58557153,2.065546937,0.01970914149,0.009803468136,0.003778480668,0.01022675421,0.1632499644,0.0297503915,1,1
0.5372338486,0.5372338486,23.10105549,17.25256262,17.25256262,16.85134023,10.77967568,8.315749807,5.783960028,7.110673018,1.210931342,0.09553201509,0,0,0,4.11E-17,0.1680010818,0.03137888466,0,0
0.5372338486,0.5372338486,20.41488624,15.24645069,15.24645069,14.8452283,11.08766641,7.69976834,6.26883138,2.740066741,0.7203268971,-1.76E-16,0,0,0,4.01E-17,0.1637417114,0.03773076965,0,0
0.5372338486,0.5372338486,39.75530479,29.28923422,29.28923422,26.48067751,19.09542548,12.62762008,15.74223889,11.21704048,3.167976699,0.2147784372,0,0,0,4.08E-17,0.1667162631,0.02504497555,0,0
0.5372338486,0.5372338486,2.148935394,1.604889546,1.604889546,1.604889546,1.231962934,0.9239722008,23.60294779,30.44144697,7.838004974,0.5618434068,0.002718879633,-6.66E-19,-1.63E-34,3.56E-17,0.1453974749,0.0378925526,1,0
0.5372338486,0.5372338486,39.21807094,26.8818999,25.67823274,23.67212081,15.70752741,11.39565714,10.10339301,10.19859669,4.930737261,0.6099088154,0.02138127104,0.002153538205,0.00199972839,0.005134704422,0.1578157635,0.02894147676,0.00E+00,1
0.5372338486,0.5372338486,24.17552318,18.05500739,16.85134023,14.8452283,10.77967568,8.315749807,10.2642655,11.24904154,2.432016283,0.2650769657,0.0006153396576,-1.51E-19,-3.69E-35,3.83E-17,0.1561699038,0.03174388649,0.00E+00,1
0.5372338486,0.5372338486,4.835104637,3.611001479,3.611001479,3.209779092,1.847944402,1.847944402,65.95789846,26.25751743,12.39881613,1.468392688,0.000610219357,-1.49E-19,-3.66E-35,3.59E-17,0.1464550053,0.03209822467,0,0
0.5372338486,0.5372338486,12.35637852,9.22811489,8.826892504,8.024447731,5.235842471,4.31187027,2.458476589,2.895600732,-7.09E-16,-1.74E-31,0,0,0,4.20E-17,0.1714545841,0.03547281591,0.00E+00,1
0.5372338486,0.5372338486,9.132975425,6.820780571,5.617113411,5.617113411,3.079907336,2.771916602,12.3493985,19.27158251,4.138145124,0.2176599094,0.001457177319,-3.57E-19,-8.74E-35,4.01E-17,0.1638849092,0.02874252334,1,0
0.5372338486,0.5372338486,19.8776524,14.8452283,14.8452283,14.44400592,10.47168494,8.623740541,16.19036202,20.60897277,4.034732942,0.07016901296,0,0,0,3.89E-17,0.1588668956,0.03771279377,0,0
0.5372338486,0.5372338486,26.32445858,18.05500739,17.25256262,16.85134023,11.70364788,10.47168494,39.45267083,68.07791573,40.21090082,9.637034629,0.14486977,0.01363666574,0.001123052604,0.0004868722285,0.157363929,0.03018516414,0.00E+00,1
0.5372338486,0.5372338486,26.32445858,19.65989694,19.65989694,18.45622978,10.16369421,7.391777606,34.03461704,30.83169539,9.896805521,1.782387494,0.04181378049,0.004417715062,-1.08E-18,3.73E-17,0.1523288536,0.02837142798,1,1
0.5372338486,0.5372338486,9.132975425,6.419558184,6.419558184,5.617113411,3.695888803,2.771916602,23.23436974,17.09273182,4.398559329,0.1736920534,0.000389946032,9.75E-05,9.75E-05,0.0002958403842,0.1659308084,0.02721640131,1,1
0.5372338486,0.5372338486,43.51594173,31.29534615,29.6904566,26.48067751,18.47944402,12.01163861,8.260232013,9.996786979,1.654703255,0.3117927602,0.002474611173,-6.06E-19,-1.48E-34,3.74E-17,0.1528867154,0.03520104493,0.00E+00,1
