A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AI
0.7653799759,0.4734410917,0.08304372738,0.52211226,-0.05121861152,0.5196307238,0.007030872274,0.3112061838,0.0009385669782,0.434618007,0.09650699301,0.4380384615,-0.001241169591,0.4419117836,0.03657017544,0.7796902337,-0.1542718548,0.6400115365,-0.0529910017,0.3657197963,-0.007849219015,0.5161900277,0.09944968793,0.6033281068,-0.09065767442,0.6659639535,-0.01595186047,0.4477046344,0.03401398322,0.557652537,-0.0275480315,0.3491719685,-0.02515464567,g
0.7653799759,0.1937635947,0.2751464475,0,5.36E-17,-0.2187592319,-0.4190031153,1.03E-16,2.51E-32,0.0464729021,-0.04492482517,1.10E-17,0,0,0,0,0,0,1.09E-18,0.004439312394,0.3983156961,-0.1693481276,0.2851060402,-0.08789167822,0.3403572093,0.05310930233,-0.9534883721,0,-1.10E-17,0.04475561326,-0.5354330709,1.31E-16,3.21E-32,b
0.7653799759,0.6743227201,-0.006559306393,0.6633530281,-0.01820531758,0.695014771,-0.00763423676,0.373646028,-0.05344384735,0.503020979,-0.06689160839,0.5436809441,0.006532763158,0.5030172222,-0.07601609649,0.8120169667,-0.05692822476,0.8459744804,-0.01379169779,0.5146794907,-0.08525936333,0.701533086,-0.1052752635,0.7632435437,-0.1859969767,0.841405814,-0.1420983721,0.5964963644,-0.09095381542,0.6252915701,-0.09928,0.4912437795,-0.09009732283,g
0.7653799759,0.3268784801,-0.3826899879,0,0,0,4.77E-17,0.1946604673,0.2138675701,0.360756993,0.01274562937,-3.12E-18,0,0,0,0.1533679364,-0.4232295276,0.5513622974,-0.1072278183,2.63E-17,6.43E-33,0,-2.05E-16,0.83615638,-0.389337907,-0.9534883721,-0.9534883721,-0.1974154614,-0.5347832601,1.31E-16,0,0,0,b
0.7653799759,0.68006307,0.01248334741,0.6795199409,0.009638109306,0.682732644,0.005694252336,0.3736627882,-0.04283468847,0.5513295455,-0.05156993007,0.5693006993,-0.00572378655,0.5158278655,-0.04941406433,0.8016452014,-0.04712490303,0.8335712282,-0.02353595925,0.517147725,-0.07092371817,0.752811699,-0.1008383426,0.7026253814,-0.134804186,0.8243193023,-0.112587907,0.6048690372,-0.0922903316,0.5906411506,-0.06667212598,0.4646809449,-0.06551023622,g
0.7653799759,-1.87E-16,-4.59E-32,0.7385524372,0.09519202363,0.6532053176,-0.008380062305,2.05E-18,5.03E-34,0.6118881119,-0.2597097902,0.6118881119,0.108358538,0.5540935673,-0.02954980994,0.9318746892,-0.7599997215,1.86E-16,1.43E-16,0.5848896435,-0.02339558574,0.846740638,-0.1580610749,3.87E-17,2.34E-16,0.9534883721,-0.9534883721,0,-1.73E-16,0.7071514183,0.06306330709,0.4854611024,-0.05116598425,b
0.7653799759,0.6210522738,0.0284262123,0.6288257016,-0.001056129985,0.5834564254,0.002991682243,0.3334049688,-0.01795847352,0.5358365385,-2.59E-16,0.5235987762,-0.03720184211,0.4788975292,0.001584707602,0.7721234112,-0.05059147688,0.7548184983,-0.06935036503,0.4495286333,-0.04930034805,0.7136838141,-0.0423370319,0.6519902913,-0.06538069767,0.7780274419,-0.08265790698,0.5839019976,-0.07374882141,0.5758263284,-0.02677165354,0.4398207874,-0.08108062992,g
0.7653799759,-1.87E-16,-4.59E-32,0,0,0,0,0,0,0,1.50E-16,-0.6118881119,0.5540935673,0.5540935673,0.3057045029,0,0,0,0,0,0,0,0,0,2.34E-16,0.9534883721,0.9534883721,0,0,0,0,0,0,b
0.7653799759,0.381694994,0.01391460796,0.3184416544,-0.07097488922,0.3740694239,-0.01741376947,0.2100462617,0.04026619938,0.273361014,0.0365541958,0.3417027972,-0.06620309942,0.286399883,-0.02014684211,0.4913495674,-0.05567019393,0.5155596718,-0.006077003396,0.2840867487,-0.01975172326,0.4156734466,-0.008797635229,0.5014482732,1.24E-16,0.5073988372,-0.0312744186,0.304902477,0.0238805034,0.3857157411,-0.02920787402,0.3156966929,-0.0458919685,g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-16,0.9534883721,-0.9534883721,0,0,0,0,0,0,b
0.7653799759,0.7653799759,0.3826899879,0.7385524372,0.1846381093,0.1846381093,0.4190031153,0.07060621495,0.3820470405,-0.0816013986,0.4922884615,-0.2086966783,0.3368501023,-0.2428038012,0.2097576608,-0.4068844455,0.1557069418,-0.341774361,0.003965551783,-0.1548612309,-0.05278629032,-0.1369857004,-0.1097714563,-0.06589335645,-0.1215125581,-0.01991837209,-0.09765627907,0.007304874151,-0.04975517379,0.01572704754,-0.0221776378,0.01204188976,-0.01079968504,g
0.7653799759,-1.87E-16,-4.59E-32,0,-1.81E-16,0.7385524372,0.4190031153,-0.4190031153,-0.4190031153,0,-1.50E-16,0.6118881119,-0.06156533626,1.51E-17,3.69E-33,0,2.28E-16,-0.9318746892,0.5848896435,0.5848896435,0.5848896435,0.846740638,-0.846740638,2.07E-16,2.34E-16,0.9534883721,-0.9534883721,0,0,0,1.31E-16,0.5354330709,0.5354330709,b
0.7653799759,0.6662479614,0.2910510434,0.4734047267,0.5111669129,0.2315140325,0.3629614486,-0.01647939252,0.3802034268,-0.2580515734,0.4855087413,-0.4317543706,0.2856906433,-0.4490872953,0.1259731725,-0.7560858478,-0.1168477673,-0.6287731278,-0.222854652,-0.2242115959,-0.3676674788,-0.1101863592,-0.5991706103,0.131685104,-0.6333165116,0.3675125581,-0.4916948837,0.3717707151,-0.2114170595,0.3976948861,-0.03179401575,0.2755338583,0.08912283465,g
0.7653799759,-1.87E-16,-4.59E-32,0,0,0,-1.03E-16,-0.4190031153,0.4190031153,0,-1.50E-16,0.6118881119,0.2068597515,-0.06649122807,-0.06649122807,0,2.28E-16,-0.9318746892,-0.5848896435,1.43E-16,3.51E-32,0.846740638,-0.846740638,2.07E-16,2.34E-16,0.9534883721,0.2161272093,0,0,0,0,0,0,b
0.7653799759,0.6749044089,0.3328714053,0.4399778434,0.5735228951,0.1452880355,0.3961129751,-0.1009923209,0.387762243,-0.3825891608,0.4360131119,-0.5289344406,0.1864635673,-0.5118938012,-0.02957751462,-0.7208609846,-0.4166132173,-0.4375151666,-0.4286363752,-0.0598751528,-0.4808787182,0.2234040499,-0.6568167129,0.4740392788,-0.5330953488,0.6879132558,-0.232965814,0.512529205,0.06787946464,0.4111166201,0.2083637795,0.1860576378,0.3087092913,g
0.7653799759,0.2513048613,0.01928757539,0.1125258493,0.1571491876,0.1101846381,0.3100748754,-0.1077089408,0.3868404361,-0.0630979021,0.1185839161,-0.3754055944,0.1428785673,-0.5211416228,-0.02997092105,-0.122234003,-0.1335283242,-0.282497812,-0.2609485144,-0.06673005942,-0.5006479881,0.02259104022,-0.1929383218,0.2365962691,-0.06002209302,0.3216783721,-0.1132362791,0.1955768678,-0.08067890531,0.1066242909,0.0711911811,0.06530677165,0.1095924409,g
0.7653799759,0.6385335525,0.2994243004,0.3991137371,0.5803471196,0.09103397341,0.3745971651,-0.1391970249,0.3501944237,-0.4288479021,0.364465035,-0.5300297203,0.1213963596,-0.4678876901,-0.1338911696,-0.5564596519,-0.5767745201,-0.1803550273,-0.5134570713,0.07275442275,-0.5209261121,0.4327606727,-0.6134974619,0.6701359431,-0.2644404651,0.7914716279,0.08312511628,0.4709062725,0.3470628446,0.2654787855,0.3748620472,-0.02132629921,0.4253694488,g
0.7653799759,0.477099608,-0.02671176116,0.4363737075,0.003552437223,0.4461521418,-0.03126182243,0.2647135981,0.004035,0.3821547203,-0.04565297203,0.4101363636,0.04000555556,0.3487243275,-0.04667684211,0.6290992839,0.08522925908,0.6257352163,8.45E-17,0.3448801783,0.05912064516,0.4238783634,0.02649451456,0.5583831137,0.1342416279,0.5765076744,0.01925093023,0.3633626848,0.03148238114,0.4365457851,-0.005156220472,0.3286059843,-0.04897070866,g
0.7653799759,0.5698177382,-0.01829258142,0.5226883309,0.02443870015,0.5335524372,0.07086180685,0.3319677882,0.03235123053,0.498284965,0.2688269231,0.3903050699,0.003053055556,0.3921430994,0.1201884357,0.9318746892,0.05652751865,0.5687138041,0.03010426995,0.3945841002,0.02472913413,0.4404914147,-0.2116851595,0.6179343828,-0.1507369767,0.5885597674,0.06792651163,0.218382501,0.06109788254,0.3954107871,0.03993259843,0.3228340157,0.1161407874,g
0.7653799759,0.4709995296,0.1448328528,0.5772304284,0.01314623338,0.5722747415,0.01109101246,0.2726746573,-0.04319084112,0.4744458042,0.04895104895,0.4525585664,0.0280371345,0.4007315497,0.03200444444,0.639405818,-0.08315117852,0.5748921333,0.09538380306,0.3873899576,0.0442936927,0.5408809847,0.0680864147,0.5093483634,-0.06894674419,0.5606797674,0.08359232558,0.3894777867,0.1816813424,0.3775410707,0.04929732283,0.2709773228,0.04991307087,g
0.7653799759,0.5228846381,0.0411391737,0.6263146233,0.001491875923,0.6229025111,0.001261199377,0.3532196262,0.04148549844,0.4638907343,0.02509965035,0.5010874126,0.003241447368,0.4473640643,0.003729049708,0.7512960119,-0.1159904426,0.726256539,-0.02068169779,0.4466509762,0.005316646859,0.6319648752,0.00828112344,0.6742765049,-0.04045651163,0.6752986047,0.01045023256,0.4400956852,0.08201542149,0.4711325609,0.006371653543,0.344856378,0.00656976378,g
0.7653799759,0.3826899879,-9.37E-17,0.2857902511,0.07706794682,0.3628508124,0.02732738318,0.1967512928,-0.0163955919,0.2181503497,-0.07715297203,0.2793391608,0.02650229532,0.2794570906,0.01445630117,0.3322319642,0.1823212829,0.3930088314,0.08646423599,0.2466713582,-0.0152597708,0.2724303329,-0.09571556172,0.4012788558,-0.008295348837,0.3984532558,0.06586697674,0.2736393128,0.027670835,0.249037515,0.07915307087,0.2397829921,0.09311716535,g
0.7653799759,0.6110028347,0.07207583233,0.5770236337,0.1525553914,0.5290103397,0.1176057944,0.2904529595,0.1728471651,0.4033382867,0.3066905594,0.354270979,0.336966462,0.2726694444,0.3238399854,0.3108174838,0.6323794828,0.2757137643,0.3716856706,0.05614355688,0.3983332428,0.01749366158,0.6116515673,-0.07407287101,0.6024425581,-0.1137034884,0.5787293023,-0.1288854175,0.396110867,-0.1804367559,0.276824252,-0.1463820472,0.2273823622,g
0.7653799759,0.7653799759,0.07502254524,0.7385524372,0.1853840473,0.726661743,0.1384553894,0.3367318536,0.2221554517,0.4587753497,0.3689501748,0.3483907343,0.3986259942,0.306474693,0.4104669737,0.2744557335,0.7659357633,0.1969703531,0.4666074109,0.05678693548,0.4805570289,-0.01468248266,0.6762917476,-0.1282304022,0.7207990698,-0.2177672093,0.65969,-0.2242589293,0.4309946464,-0.2849183779,0.2919288189,-0.2292456693,0.2384497638,g
0.7653799759,0.6843262364,0.1027522618,0.6425480059,0.2329615953,0.5826883309,0.1817970717,0.2655976947,0.2512971184,0.3304379371,0.4345384615,0.2429134615,0.4220032018,0.134456345,0.4406318275,0.08511743411,0.7417536151,-0.08535040278,0.446042691,-0.1181535569,0.3914432428,-0.2562491193,0.5301443135,-0.3433702635,0.4814067442,-0.4406546512,0.3885751163,-0.3557961646,0.1927129045,-0.3735385937,0.1026532283,-0.2613341732,0.03197606299,g
0.7653799759,0.724286725,0.1339261882,0.6716838996,0.2447784343,0.628478582,0.2093339564,0.3087131153,0.2674999688,0.3623295455,0.4518059441,0.2979772727,0.4632997953,0.1687713596,0.5023689327,0.1673553754,0.8706412034,-0.006532441571,0.5445848981,-0.1104271647,0.52279191,-0.2796191609,0.6984932871,-0.3940222885,0.7292469767,-0.5583913953,0.6324965116,-0.4803608869,0.3717070715,-0.5326335198,0.2274948031,-0.4348251969,0.1397051969,g
0.7653799759,0.7023662425,0.139283848,0.6358197932,0.2625036928,0.5382053176,0.1916813551,0.2531826324,0.2927365265,0.3082447552,0.4584388112,0.2208916084,0.4532208333,0.08679321637,0.4629895029,0.003690223769,0.7940504227,-0.1527342616,0.4553541341,-0.2105368761,0.445644966,-0.3648351387,0.5536413662,-0.449957975,0.5137967442,-0.5752204651,0.3906632558,-0.4561904515,0.1933210547,-0.464669197,0.0731776378,-0.3429770079,0.02888125984,g
0.7653799759,0.5864877141,0.1615410977,0.4721935007,0.2814771049,0.3575258493,0.2199766355,0.06285046729,0.09332456386,0.08415297203,0.3644711538,-0.04728059441,0.2468209795,-1.26E-16,0.2694889474,-0.2561816708,0.3915178319,-0.5231171755,0.2153446689,-0.2140169694,0.1103335823,-0.3432093828,0.06425067961,-0.3258511997,-0.03078813953,-0.3236330233,-0.1190525581,-0.1947495006,-0.1394078306,-0.1411615661,-0.1319735433,-0.06368440945,-0.1457341732,g
0.7653799759,0.4511149578,-0.4663230579,0.6309453471,0.4084047267,0.5991580502,0.03052437695,0.237252134,0.06798325545,0.200583042,0.1479055944,0.3079694056,0.06788754386,0.354104576,0.1100873099,0.6695892392,0.3980502735,0.50605455,0.08134060272,0.3815352122,0.1626870543,0.583184147,0.06168505548,0.4392213037,0.2541332558,0.4673332558,0.2639923256,0.3268170995,0.2020614463,0.3074977227,0.1570103937,0.2185691339,0.1603193701,g
0.7653799759,0.7653799759,0.08713851025,0.517127031,-0.08968980798,0.6026144756,0.04054693146,0.2981500467,0.004772445483,0.3436791958,-0.0476048951,0.4226311189,0.06939467836,0.3248872222,0.02208062865,0.4951143411,-0.03183283938,0.6471869717,0.09877616299,0.4250743973,0.04217639219,0.2715327878,0.04980528433,0.4514905756,0.3564234884,0.4680674419,0.1711606977,0.1073455853,0.2294564922,0.3121437076,0.1011807874,0.3007366929,0.08127874016,g
0.7653799759,0.6493713329,0.05199991556,0.5949926145,-0.01697932053,0.5689143279,-0.01382291277,0.2795798287,-0.02773800623,0.3645751748,-0.04690734266,0.4115559441,-0.03197673977,0.3560605263,-0.03567254386,0.3652855594,0.04221392342,0.663997991,0.00815336163,0.3273627334,-0.04701927844,0.4524135229,-0.07157498613,0.3982898613,-0.2176051163,0.463957907,-0.0870344186,0.3720535757,-0.06036951658,0.3131054335,-0.05151401575,0.2260759055,-0.05251527559,g
0.7653799759,0.7653799759,0.06132989747,0.7147341211,-0.003559822747,0.7140546529,-0.003025202492,0.3686389408,-0.01643749221,0.6118881119,0.008682692308,0.5885506993,-0.007956783626,0.531636155,-0.009258903509,0.9178686126,0.009337384386,0.8494224167,-0.05175103565,0.5557387436,-0.01382679117,0.8013214702,-0.02193904993,0.8311944799,0.01909837209,0.8941051163,-0.02892883721,0.7071514183,-0.04131885737,0.6560526568,-0.01854740157,0.4938085039,-0.01966645669,g
0.7653799759,0.3669078528,-0.09468515682,0.3159822747,-0.09136632201,0.5177474151,-0.1641444704,0.3066935202,0.0302352648,0.1608592657,-0.1324676573,0.3027928322,0.08853861111,0.251342383,-0.06569333333,0.3938847936,0.05764576827,0.4659373446,-0.1597918506,0.3195778523,0.1085379711,0.3579003329,0.06983070042,0.5979597712,0.1867693023,0.5091246512,-0.1186806977,0.1093538953,-0.1859030364,0.3353524171,0.02208125984,0.2428777953,-0.2759943307,g
0.7653799759,0.4860928227,-0.03358487334,0.5652141802,0.02192023634,0.4537075332,0.1509584424,0.2738520561,-0.001935794393,0.3928505245,0.05087237762,0.4861206294,-0.240576345,0.4018120322,0.3045575292,0.5552482148,0.1291298757,0.5918336151,0.1283247878,0.3701123175,-0.148585365,0.6007709501,0.1300508946,0.5475448336,0.2202081395,0.6557616279,0.1688055814,0.4360507791,0.05389200959,0.4689545346,0.1062352756,0.3697325984,0.196616378,g
0.7653799759,0.3835472135,-0.02752306393,0.4514327917,0.009955686854,0.4348301329,0.006590919003,0.2466922741,0.01035775701,0.4083863636,-0.002747377622,0.438631993,-0.02614767544,0.3685664181,0.00498130117,0.5339921532,0.02303594232,0.6030999801,-0.04337541596,0.3325331579,0.08280282683,0.4871129542,-0.03044879334,0.3938783426,0.04714046512,0.53956,0.007856744186,0.3368869357,-0.025429165,0.386154175,0.05655244094,0.3248686614,-0.04331653543,g
0.7653799759,0.5474074125,-0.004952008444,0.4923707533,-0.03107090103,0.4660782866,-0.02169598131,0.3267972897,0.03390154206,0.4118863636,0.05940821678,0.3960445804,0.08786815789,0.3335310819,-0.01076049708,0.5066509498,-0.04222324217,0.4372915167,-0.05867612903,0.3785698217,0.08707252122,0.3315751664,0.1835987725,0.4439207143,-0.05246093023,0.4300709302,0.0003813953488,0.2219889732,-0.04805801039,0.3478548542,-0.05718425197,0.1628840945,-0.02772472441,g
0.7653799759,0.521591146,0.0793699035,0.5689586411,0.02553175775,0.4814254062,0.03414037383,0.2555416199,-0.002069875389,0.483465035,0.07252097902,0.3656215035,0.02736114035,0.3461367105,0.05335921053,0.7293969567,-0.1633669518,0.6879751268,-0.06354241087,0.2845020204,0.005778709677,0.5164101803,0.06899242718,0.5644965811,-0.122427907,0.6080681395,-0.02337,0.5412749101,0.01571290451,0.433024171,-0.03833700787,0.2749877165,-0.02511716535,g
0.7653799759,0.4644172618,-0.02075710495,0.4957090103,0.03004431315,0.3905539143,-0.01846546729,0.2116300935,0.01562462617,0.4314300699,-0.04770891608,0.3546870629,-0.01127026316,0.2948885965,0.04320267544,0.5970334759,0.1105576131,0.5306933168,-0.01387943124,0.3112782683,0.003965551783,0.6056312413,-0.02870450763,0.4477649168,-0.03232325581,0.5459865116,0.007151162791,0.4147018777,-0.002397243308,0.4170991211,-0.01452094488,0.2686214173,0.0363023622,g
0.7653799759,0.3789778951,0.07431074186,0.2187001477,0.04302067947,0.2581314623,5.88E-17,0.2400133645,-0.01016920561,0.3564370629,0.01485052448,0.2049519231,0.02689570175,0.2904946345,0.002687353801,0.4387918349,-0.09952421681,0.4026071407,0.002836714771,0.2044247793,0.03406982173,0.1603049376,0.2178494313,0.2630653814,-0.1434904651,0.3484713953,0.0363755814,0.2780519377,0.1235817819,0.1853726728,4.90E-17,0.2001395276,-0.01039811024,g
0.7653799759,0.7563637998,0.01673886007,0.6876070901,0.2518463811,0.6196750369,0.1475812773,0.3130204673,0.2049176636,0.4502517483,0.3174414336,0.3370034965,0.3334479678,0.2389805556,0.3670149561,0.2963361512,0.6564404873,0.2644567181,0.4028310441,0.04395445671,0.4310402716,0.05366642164,0.6035905964,-0.1396190638,0.6647148837,-0.1578595349,0.576955814,-0.1146221734,0.394625849,-0.2455017579,0.2366346457,-0.1792790551,0.2006,g
0.7653799759,0.7493452654,0.1210065742,0.6655243722,0.2602437223,0.605901034,0.2034721028,0.3006766355,0.2718827414,0.3599554196,0.4512246503,0.2468907343,0.4607620468,0.1392991228,0.4698935088,0.04379811039,0.7965198906,-0.1136234809,0.4664436418,-0.1531241087,0.4723217827,-0.3203643204,0.6069098197,-0.4321256172,0.5561125581,-0.5490853488,0.4389860465,-0.4377196564,0.2177743508,-0.4649803436,0.09822519685,-0.3433946457,0.01589165354,g
0.7653799759,0.7630914897,0.1659114174,0.6792171344,0.3473412112,0.5679615953,0.2615207944,0.2233789408,0.3273252336,0.2250157343,0.5402421329,0.06184353147,0.4616264327,-0.03782796784,0.4946614912,-0.2634316559,0.6716300448,-0.4072944704,0.3608067233,-0.3261871053,0.2814488964,-0.5503814147,0.3008808183,-0.5474855617,0.1516809302,-0.6355095349,0.02171093023,-0.4587432681,-0.09519672393,-0.3862107471,-0.1228765354,-0.2527297638,-0.1875729134,g
0.7653799759,0.721990585,0.1527621894,0.709985229,0.301351551,0.5946381093,0.2370258723,0.237520296,0.2967799065,0.2559895105,0.5092744755,0.09140996503,0.4958527924,0.02863001462,0.5190859357,-0.2305644356,0.7822062954,-0.3989448732,0.4419075212,-0.2939128947,0.3659245076,-0.554742129,0.4269943689,-0.5829893967,0.2947423256,-0.7351109302,0.1489253488,-0.5332345985,-0.03110759089,-0.531770795,-0.09595496063,-0.358376063,-0.1840122835,g
0.7653799759,0.7192428709,0.2149340048,0.5944313146,0.3901107829,0.4295937962,0.3065049688,0.1464876791,0.3373435981,0.06606555944,0.5531652098,-0.1224694056,0.4949994883,-0.2201413743,0.4552598977,-0.5482684734,0.5858416609,-0.7110669816,0.2361082513,-0.4752930221,0.1104739559,-0.6885440846,-0.03627436893,-0.6373670804,-0.2563262791,-0.6029574419,-0.4427809302,-0.3282738314,-0.4345162605,-0.1866101878,-0.3792740157,-0.04785165354,-0.3816192126,g
0.7653799759,0.6875791013,0.2690846381,0.4972895126,0.4596233383,0.3242097489,0.3953420093,-0.01526428349,0.3373394081,-0.139743007,0.4609597902,-0.1538103147,0.2704863158,-0.3179222661,0.1574456871,-0.622026355,0.09869484833,-0.4413265341,-0.03622221562,-0.4740881494,-0.03515771647,-0.2810924896,-0.4029808044,-0.1092041401,-0.5112604651,0.06825069767,-0.4950988372,0.1719862964,-0.3074552936,0.2587184179,-0.1609351181,0.229192126,0.07119653543,g
0.7653799759,0.2225189204,0.07672934258,0.1721418021,0.127717873,0.02776218612,0.1438689097,0.05040607477,0.1102648598,0.03834090909,0.1303505245,-0.02891171329,0.07074112573,-0.03509074561,0.04381217836,-0.05896903033,0.03817890602,-0.05061011437,0.00823524618,-0.02436650255,-0.001637691002,-0.02435226075,-0.009957669903,-0.0148602982,-0.01435,-0.008447906977,-0.01406395349,-0.001980023971,-0.008839392729,0.0006788653616,-0.005075905512,0.001552755906,-0.003464251969,g
0.7653799759,0.4474334801,-0.2719088902,0.7385524372,0.2609896603,0.5566912851,-0.00236317757,0.3457571807,0.08112319315,0.3070944056,-0.1690769231,0.4037054196,0.03541211988,0.386408231,0.08124119883,0.6743790751,-0.3976216111,0.7094175634,0.02638437182,0.3913906027,0.119838039,0.7178159085,-0.3469689112,0.5491113037,-0.0448044186,0.5419246512,-0.1007932558,0.3735173791,-0.09437642829,0.1103297643,-0.0654192126,0.2396973228,-0.05519779528,g
0.7653799759,0.639926544,0.1011449638,0.5330206795,0.04474889217,0.4861816839,0.03484010903,0.1000914642,0.05430699377,0.2682333916,0.1243968531,0.3023828671,0.07029230994,0.2479402485,0.07484141813,0.2735238588,0.02722937842,0.4487722128,0.09215521222,0.1920485144,0.08548747029,0.2497461512,0.1239458946,0.2238443551,0.1385418605,0.225414186,0.1364823256,0.1868930483,0.1141130244,0.1327111067,0.07299023622,0.08917637795,0.07066645669,g
0.7653799759,0.7200694813,0.09133279252,0.6332200886,0.007666174298,0.6286853767,0.006477788162,0.3224899377,-0.00116482866,0.5167945804,0.06679370629,0.5096354895,0.01677241228,0.4581245614,0.01942652047,0.6973963799,0.01810632521,0.7456768076,0.01406659593,0.4729534635,0.02866544143,0.6795855687,0.04531755895,0.6548353398,0.02116744186,0.7538088372,0.05945,0.6077188574,0.06541857771,0.5506093088,0.03796220472,0.4137237795,0.04020031496,g
0.7653799759,0.6667301508,0.03311033776,0.5904431315,0.1351329394,0.7312333826,0.1227343925,0.3748192368,-0.03493228972,0.5421206294,-0.01240909091,0.5534283217,-0.1480759649,0.4954150585,0.1106192398,0.8260509995,-0.04325762307,0.7869868125,-0.005796256367,0.5725016808,-0.1990028523,0.6685356033,-0.2125403675,0.7337939043,-0.08765418605,0.8196853488,-0.02772744186,0.5570514583,-0.02900027966,0.5369754295,0.1167886614,0.4724554331,0.0492223622,g
0.7653799759,0.5733920627,0.01950953559,0.7311225997,0.07231905465,0.5602289513,0.05395503115,0.311373785,-0.03849800623,0.5864458042,0.01518706294,0.599166958,-0.00259869883,0.5325393275,0.05648983918,0.8524976032,0.03500121333,0.6618733168,0.01569258913,0.4750532173,-0.04707191851,0.846740638,-3.56E-16,0.6076549515,-0.01150860465,0.7844444186,0.02433302326,0.5122251298,-0.007587734718,0.6393285258,0.05925102362,0.3899933858,0.01472440945,g
0.7653799759,0.3623079192,0.1494557479,0.04588626292,-0.1354726736,0.4602363368,0.00421517134,0.1909061994,-0.01859535826,0.3457718531,0.01086101399,0.273361014,0.152458845,0.3967199123,-0.0213104386,0.5183180209,0.1157947489,0.3859824963,0.06748456706,0.3086287182,0.01662256367,0.4333872607,-0.09018634535,0.4058343204,-0.02256906977,0.4435055814,0.03107418605,0.3786795845,0.1778344387,0.2259560927,-0.07762173228,0.1853401575,-0.00158488189,g
0.7653799759,0.4583631062,0.1124266647,0.5160118168,-0.1029246677,0.6286706056,-0.05839227414,0.3393045327,0.01025719626,0.308826049,0.01728583916,0.412534965,-0.02504502924,0.4476577339,-0.07617678363,0.4790954152,-0.2281415614,0.7598878966,-0.08371525467,0.4108557301,-0.002205033956,0.2822440569,0.05262493065,0.4751993135,-0.3160337209,0.5858613953,-0.1605388372,0.3728880144,-0.01465217739,0.3808788254,-0.1673870866,0.3609889764,-0.1179773228,g
0.7653799759,0.648376339,-0.02599995778,0.6381979321,-0.06272525849,0.6052658789,7.56E-17,0.3086921651,-0.0320244081,0.4404064685,-0.08314335664,0.4585917832,-0.06470150585,0.4293948099,-0.1035268421,0.7280923322,-0.1978463153,0.5777250323,-0.05960610357,0.4631916553,-0.09189201188,0.7568506519,-0.02876377947,0.7191029542,-0.2490034884,0.706677907,-0.2222772093,0.4684312425,-0.1576452657,0.5134697163,-0.2023508661,0.3524059843,-0.1330069291,g
0.7653799759,0.6717893124,-0.06239377563,0.6161299852,0.05418759232,0.6261669129,0.01707856698,0.3233614642,-0.009109127726,0.4722185315,-0.03492045455,0.5038103147,-0.05872283626,0.3764234649,-0.00300872807,0.8204504326,-0.19498546,0.7774071407,0.01907325127,0.5054206876,-0.03496470289,0.8237346949,-0.2369942372,0.7201867822,-0.1787790698,0.7981174419,-0.09736069767,0.6072309229,-0.02306020775,0.5553472233,-0.0582015748,0.4233990551,-0.002907401575,g
0.7653799759,0.5717694572,-0.1013439626,0.3970088626,0.1255243722,0.537127031,0.03974663551,0.2914795171,-0.04637107477,0.408729021,-0.1439038462,0.538125,-0.1062197368,0.4084500731,0.02299488304,0.5874817603,-0.003680905022,0.5930077772,-0.06935621392,0.4635191935,-0.1479536842,0.5622611859,-0.2426419972,0.5689589043,-0.09986837209,0.5897039535,-0.1148095349,0.4248495006,-0.1481411506,0.2655282861,0.03703590551,0.3269729134,-0.00740503937,g
0.7653799759,0.3580830217,0.08654916767,0.4355982275,0.004911373708,0.409394387,0.02880227414,0.200677352,-0.05853054517,0.3242578671,0.008138111888,0.3907395105,-0.0896855848,0.3759469444,-0.01842915205,0.5082910492,-0.1260360517,0.4938283541,-0.0272324618,0.2801270458,-0.1141236672,0.4299410264,-0.1145216713,0.3510840707,-0.1923853488,0.5142162791,-0.109222093,0.4233503396,-0.02038010388,0.3794503795,-0.06292409449,0.3015505512,-0.02374645669,g
0.7653799759,0.6744222195,0.2102881484,0.5326809453,0.3166986706,0.4546454948,0.2667457632,0.1626779595,0.3792061994,0.06015472028,0.5881958042,-0.1229711538,0.494251462,-0.1980164181,0.4294225146,-0.6067808851,0.5797192442,-0.7340190552,0.2663294992,-0.4787672666,0.1116846774,-0.7107794938,-0.06840817614,-0.6632858114,-0.2513013953,-0.6441481395,-0.433942093,-0.3870381143,-0.4303582101,-0.2157660408,-0.3571338583,-0.1034028346,-0.4047713386,g
0.7653799759,0.7129284861,0.2241185645,0.5902289513,0.4117872969,0.4427769572,0.2999894704,0.1097913863,0.3882105763,0.02836713287,0.5919895105,-0.1421844406,0.5271092105,-0.3098823684,0.4489155263,-0.6833343909,0.5813500249,-0.8479593734,0.2117300509,-0.5395840917,0.03532733447,-0.7927016505,-0.1679764078,-0.7044204716,-0.4472432558,-0.6213406977,-0.6632083721,-0.2915090292,-0.6062055533,-0.09610187775,-0.5030554331,0.0535807874,-0.5077137008,g
